id,year,age,race,sex,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle
45335,2004,58,White,Female,20,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45336,2004,36,White,Male,18,Strong Democrat,NA,1,1,1,1,1,1,1
45337,2004,45,White,Male,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45338,2004,43,Black,Male,20,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45339,2004,42,White,Female,17,Other Party,NA,NA,NA,NA,NA,NA,NA,NA
45340,2004,85,White,Female,18,Strong Democrat,NA,0,1,0,1,0,1,0
45341,2004,81,White,Female,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45342,2004,51,White,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1
45343,2004,40,Other,Female,15,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45344,2004,27,Black,Male,13,Strong Democrat,NA,0,1,0,1,1,1,0
45345,2004,39,Black,Female,13,Strong Democrat,NA,0,1,0,1,1,1,0
45346,2004,26,White,Female,15,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45347,2004,28,White,Female,18,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45348,2004,21,White,Female,13,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45349,2004,44,Black,Male,19,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45350,2004,38,Black,Female,12,Not Str Democrat,NA,NA,0,0,1,0,1,0
45351,2004,30,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1
45352,2004,28,White,Female,18,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45353,2004,76,White,Male,11,Independent,NA,0,1,0,1,0,0,0
45354,2004,75,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45355,2004,30,Other,Male,20,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45356,2004,53,Black,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45357,2004,31,White,Female,20,Strong Democrat,NA,1,1,1,1,1,1,1
45358,2004,40,Black,Male,11,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45359,2004,48,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45360,2004,21,White,Male,14,Independent,NA,1,1,1,1,1,1,1
45361,2004,28,White,Female,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45362,2004,28,White,Female,15,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45363,2004,56,White,Female,13,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45364,2004,51,White,Male,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45365,2004,63,White,Female,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45366,2004,51,White,Female,19,Not Str Democrat,NA,1,1,1,1,1,1,1
45367,2004,45,White,Female,11,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45368,2004,71,White,Male,12,Other Party,NA,NA,NA,NA,NA,NA,NA,NA
45369,2004,28,White,Male,16,Not Str Republican,NA,0,0,0,1,0,1,0
45370,2004,27,White,Female,15,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45371,2004,27,White,Female,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45372,2004,38,Black,Female,17,Not Str Democrat,NA,0,0,0,1,0,0,0
45373,2004,39,Other,Female,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45374,2004,49,White,Male,12,Strong Republican,NA,1,1,1,1,1,1,1
45375,2004,68,Black,Male,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45376,2004,61,White,Male,12,Not Str Democrat,NA,1,1,1,1,1,1,1
45377,2004,49,White,Female,15,Not Str Democrat,NA,1,1,1,1,1,1,1
45378,2004,43,White,Male,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45379,2004,31,White,Female,18,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45380,2004,50,White,Female,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45381,2004,35,White,Female,12,Not Str Democrat,NA,0,1,0,1,0,1,0
45382,2004,23,Other,Male,16,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45383,2004,76,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45384,2004,49,White,Female,20,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45385,2004,31,White,Male,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45386,2004,51,White,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45387,2004,23,Black,Male,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45388,2004,19,Other,Male,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45389,2004,25,White,Male,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45390,2004,30,White,Male,14,Not Str Democrat,NA,0,1,0,1,0,1,0
45391,2004,29,White,Female,16,Strong Republican,NA,0,1,0,1,0,1,0
45392,2004,27,White,Male,17,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45393,2004,30,White,Female,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45394,2004,19,Other,Male,10,Not Str Republican,NA,0,1,0,1,1,0,1
45395,2004,36,Other,Female,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45396,2004,55,White,Female,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45397,2004,53,White,Female,18,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45398,2004,40,White,Female,10,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45399,2004,44,Black,Female,13,Not Str Democrat,NA,0,0,0,0,0,0,0
45400,2004,26,Black,Male,12,"Ind,Near Rep",NA,0,NA,0,1,0,0,0
45401,2004,49,White,Female,15,Other Party,NA,NA,NA,NA,NA,NA,NA,NA
45402,2004,21,White,Male,15,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45403,2004,38,White,Female,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45404,2004,33,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45405,2004,60,White,Female,11,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45406,2004,33,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45407,2004,49,White,Male,14,Strong Republican,NA,0,0,0,1,0,1,0
45408,2004,50,Black,Male,12,Independent,NA,0,0,0,0,0,0,0
45409,2004,48,Black,Male,10,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45410,2004,62,White,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45411,2004,41,White,Male,12,"Ind,Near Dem",NA,0,0,0,0,0,1,0
45412,2004,22,Other,Male,11,Independent,NA,1,1,NA,1,1,1,0
45413,2004,34,White,Male,11,"Ind,Near Rep",NA,0,0,0,1,0,0,0
45414,2004,36,White,Female,15,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45415,2004,36,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45416,2004,37,White,Male,12,Strong Republican,NA,0,NA,0,1,0,NA,0
45417,2004,47,White,Female,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45418,2004,46,White,Female,15,Strong Republican,NA,0,0,0,1,0,0,0
45419,2004,62,White,Male,6,"Ind,Near Dem",NA,0,0,1,1,1,1,1
45420,2004,27,White,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45421,2004,38,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45422,2004,31,Other,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45423,2004,27,White,Female,11,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45424,2004,62,White,Female,9,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45425,2004,59,White,Male,12,Not Str Republican,NA,0,0,0,0,0,0,0
45426,2004,61,White,Female,14,Strong Republican,NA,0,0,0,0,0,0,0
45427,2004,66,White,Male,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45428,2004,41,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45429,2004,52,White,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45430,2004,20,White,Male,11,Independent,NA,0,0,0,1,0,1,0
45431,2004,61,White,Female,8,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45432,2004,30,Other,Female,12,Independent,NA,1,1,1,1,1,1,1
45433,2004,22,Other,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45434,2004,43,White,Female,6,Not Str Republican,NA,0,NA,1,1,0,0,0
45435,2004,23,White,Female,12,Independent,NA,0,0,0,1,0,1,0
45436,2004,47,White,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45437,2004,35,White,Female,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45438,2004,24,White,Female,12,"Ind,Near Dem",NA,0,1,0,1,0,1,0
45439,2004,31,White,Male,18,Independent,NA,1,1,1,1,1,1,1
45440,2004,29,White,Male,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45441,2004,46,White,Male,14,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45442,2004,37,White,Male,18,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45443,2004,57,White,Female,17,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45444,2004,39,White,Male,15,Not Str Republican,NA,0,1,0,1,0,0,0
45445,2004,43,Black,Female,13,"Ind,Near Dem",NA,1,1,0,1,1,1,0
45446,2004,23,Black,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45447,2004,53,White,Male,19,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45448,2004,43,White,Male,17,Not Str Republican,NA,0,0,0,0,0,0,0
45449,2004,68,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45450,2004,40,White,Male,17,Strong Republican,NA,0,1,1,1,1,1,1
45451,2004,43,Other,Male,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45452,2004,32,White,Male,17,Not Str Republican,NA,0,0,0,1,0,0,0
45453,2004,76,Black,Male,9,Not Str Democrat,NA,NA,1,1,1,1,1,NA
45454,2004,74,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45455,2004,59,White,Male,5,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45456,2004,56,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45457,2004,59,White,Female,8,Not Str Democrat,NA,0,1,0,1,0,1,0
45458,2004,51,White,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45459,2004,67,White,Male,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45460,2004,41,White,Male,12,"Ind,Near Rep",NA,0,1,0,1,0,1,0
45461,2004,31,White,Male,17,Not Str Republican,NA,0,1,0,1,0,1,0
45462,2004,82,White,Female,12,Strong Republican,NA,0,1,0,1,0,NA,0
45463,2004,46,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45464,2004,59,White,Male,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45465,2004,36,White,Male,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45466,2004,40,White,Male,14,Strong Republican,NA,1,1,1,1,1,1,1
45467,2004,21,White,Male,15,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45468,2004,24,White,Female,12,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45469,2004,27,White,Female,15,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45470,2004,34,White,Male,18,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45471,2004,43,Black,Male,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45472,2004,45,White,Female,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45473,2004,30,White,Female,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45474,2004,18,White,Male,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45475,2004,50,Black,Female,9,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45476,2004,35,White,Female,14,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45477,2004,19,White,Female,13,Not Str Republican,NA,0,1,0,1,0,1,0
45478,2004,56,Black,Male,18,Strong Republican,NA,0,0,0,1,0,0,0
45479,2004,57,White,Female,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45480,2004,35,White,Male,20,Not Str Democrat,NA,1,1,1,1,1,1,1
45481,2004,35,White,Female,13,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45482,2004,21,White,Female,10,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45483,2004,37,White,Male,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45484,2004,47,White,Female,10,Not Str Democrat,NA,0,0,0,0,0,0,0
45485,2004,31,Black,Female,11,Independent,NA,1,1,1,0,0,1,1
45486,2004,79,White,Female,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45487,2004,55,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45488,2004,63,White,Male,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45489,2004,39,Black,Female,16,Independent,NA,0,1,0,1,0,1,0
45490,2004,23,White,Male,15,Not Str Republican,NA,0,1,0,1,0,1,0
45491,2004,32,White,Female,16,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45492,2004,20,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45493,2004,30,White,Male,15,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45494,2004,23,White,Male,17,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45495,2004,18,Black,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45496,2004,30,Black,Male,16,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45497,2004,42,Black,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45498,2004,47,Black,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45499,2004,56,Black,Female,13,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45500,2004,36,Black,Female,14,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45501,2004,82,Black,Female,7,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45502,2004,52,Black,Male,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45503,2004,43,Black,Male,14,Strong Democrat,NA,1,1,1,1,0,1,1
45504,2004,57,White,Female,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45505,2004,53,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45506,2004,66,White,Female,15,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45507,2004,31,White,Female,11,Not Str Democrat,NA,0,1,0,1,0,0,0
45508,2004,56,White,Male,11,Not Str Democrat,NA,1,1,1,1,1,1,1
45509,2004,48,White,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45510,2004,55,White,Female,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45511,2004,72,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45512,2004,21,White,Male,15,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45513,2004,30,White,Female,14,Independent,NA,1,1,1,1,1,1,1
45514,2004,30,White,Female,19,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45515,2004,57,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45516,2004,28,White,Male,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45517,2004,67,White,Female,16,Strong Democrat,NA,0,1,0,1,0,1,0
45518,2004,24,White,Female,15,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45519,2004,48,White,Male,12,Not Str Republican,NA,1,1,1,1,0,1,1
45520,2004,49,White,Female,13,Not Str Republican,NA,0,1,0,1,0,0,0
45521,2004,64,White,Male,18,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45522,2004,42,White,Female,12,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45523,2004,37,White,Male,12,Not Str Republican,NA,1,1,1,1,1,1,1
45524,2004,36,White,Female,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45525,2004,61,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45526,2004,27,White,Male,11,"Ind,Near Rep",NA,0,1,0,1,0,1,0
45527,2004,35,White,Female,13,"Ind,Near Rep",NA,1,1,1,1,1,1,1
45528,2004,72,White,Male,17,Strong Republican,NA,1,1,1,1,1,1,1
45529,2004,40,White,Female,17,Not Str Republican,NA,0,0,0,0,0,0,0
45530,2004,29,White,Male,20,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45531,2004,20,White,Male,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45532,2004,30,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45533,2004,NA,White,Female,NA,NA,NA,NA,1,NA,1,NA,1,1
45534,2004,41,White,Female,16,Not Str Republican,NA,1,1,1,1,1,1,1
45535,2004,63,White,Female,13,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45536,2004,38,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45537,2004,70,White,Male,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45538,2004,75,White,Male,16,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45539,2004,41,White,Male,17,Not Str Republican,NA,1,1,1,1,1,1,1
45540,2004,76,White,Male,15,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45541,2004,47,White,Male,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45542,2004,44,White,Female,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45543,2004,61,White,Male,15,Not Str Republican,NA,1,1,1,1,1,1,1
45544,2004,58,White,Female,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45545,2004,32,White,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45546,2004,48,White,Male,20,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45547,2004,26,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45548,2004,23,Other,Female,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45549,2004,36,White,Male,14,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45550,2004,47,White,Male,10,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45551,2004,27,White,Female,12,Not Str Democrat,NA,0,1,1,1,1,1,0
45552,2004,58,White,Male,12,Strong Republican,NA,1,1,1,1,1,1,1
45553,2004,49,White,Male,13,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45554,2004,23,White,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45555,2004,75,White,Female,15,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45556,2004,67,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45557,2004,71,White,Female,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
45558,2004,31,Other,Male,13,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45559,2004,42,White,Female,15,Strong Democrat,NA,1,1,1,1,1,1,1
45560,2004,79,White,Female,18,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45561,2004,54,White,Male,20,Other Party,NA,1,1,1,1,1,1,1
45562,2004,48,White,Male,8,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45563,2004,40,White,Female,16,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45564,2004,39,White,Female,18,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45565,2004,NA,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45566,2004,77,White,Female,18,Strong Democrat,NA,1,1,1,1,1,1,1
45567,2004,28,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45568,2004,20,White,Female,16,Not Str Republican,NA,0,0,0,0,0,0,0
45569,2004,51,White,Female,14,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45570,2004,39,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45571,2004,52,White,Female,13,Not Str Democrat,NA,0,1,0,1,0,1,0
45572,2004,45,White,Male,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45573,2004,30,White,Male,13,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45574,2004,51,White,Male,15,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45575,2004,71,White,Female,15,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45576,2004,44,Other,Male,20,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45577,2004,23,White,Male,15,"Ind,Near Dem",NA,NA,0,0,0,0,1,0
45578,2004,41,White,Male,19,Independent,NA,1,1,1,1,1,1,1
45579,2004,47,White,Female,19,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45580,2004,86,White,Female,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45581,2004,25,Other,Male,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45582,2004,82,White,Male,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45583,2004,72,White,Male,14,Strong Democrat,NA,1,1,1,1,1,1,1
45584,2004,49,White,Male,18,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45585,2004,78,White,Female,12,Not Str Republican,NA,0,1,0,1,0,0,0
45586,2004,85,White,Female,14,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45587,2004,82,White,Female,12,"Ind,Near Rep",NA,1,1,0,1,0,1,1
45588,2004,46,White,Female,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45589,2004,20,White,Male,13,Not Str Democrat,NA,1,1,0,1,0,1,1
45590,2004,24,White,Male,18,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45591,2004,56,White,Female,13,Not Str Republican,NA,0,0,0,0,0,0,0
45592,2004,58,White,Female,20,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45593,2004,48,White,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45594,2004,21,White,Female,14,Not Str Republican,NA,0,0,0,1,0,0,0
45595,2004,64,White,Male,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45596,2004,52,White,Male,12,Strong Republican,NA,0,1,1,1,0,1,1
45597,2004,71,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,NA
45598,2004,50,White,Female,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45599,2004,30,White,Female,15,Strong Republican,NA,0,0,0,1,0,0,0
45600,2004,48,White,Female,18,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45601,2004,61,White,Male,14,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45602,2004,26,White,Female,14,"Ind,Near Rep",NA,0,1,0,1,0,1,0
45603,2004,49,White,Female,20,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45604,2004,89,White,Female,17,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45605,2004,34,White,Male,16,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45606,2004,24,White,Male,16,Other Party,NA,NA,NA,NA,NA,NA,NA,NA
45607,2004,44,White,Female,15,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45608,2004,29,White,Female,16,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45609,2004,39,White,Male,12,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45610,2004,28,White,Female,15,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45611,2004,47,White,Male,18,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45612,2004,43,White,Female,16,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45613,2004,34,White,Female,16,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45614,2004,38,White,Female,16,Strong Democrat,NA,1,1,1,1,1,1,1
45615,2004,31,White,Female,14,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45616,2004,52,White,Male,16,Not Str Democrat,NA,1,1,1,1,1,1,1
45617,2004,39,White,Male,11,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45618,2004,38,White,Male,12,"Ind,Near Dem",NA,1,1,1,1,1,1,1
45619,2004,67,White,Female,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45620,2004,47,White,Female,14,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45621,2004,56,White,Female,20,Strong Democrat,NA,0,1,0,1,1,1,1
45622,2004,63,White,Female,12,Not Str Democrat,NA,1,1,1,1,1,1,1
45623,2004,39,White,Female,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45624,2004,43,White,Male,18,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45625,2004,63,White,Female,17,"Ind,Near Dem",NA,0,1,1,1,1,1,1
45626,2004,34,White,Male,12,Strong Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45627,2004,20,White,Male,12,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
45628,2004,41,White,Male,16,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
45629,2004,57,White,Male,14,Not Str Republican,NA,1,1,1,1,1,1,0
45630,2004,34,White,Male,20,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45631,2004,20,White,Female,14,"Ind,Near Dem",NA,1,0,1,1,1,1,1
45632,2004,46,Black,Female,13,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45633,2004,44,Black,Female,12,"Ind,Near Rep",NA,0,0,0,1,1,1,1
45634,2004,26,White,Female,13,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45635,2004,75,White,Male,18,"Ind,Near Rep",NA,NA,NA,NA,NA,NA,NA,NA
45636,2004,40,Other,Male,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45637,2004,33,White,Male,11,Independent,NA,0,0,0,0,0,0,0
45638,2004,31,White,Male,12,Not Str Republican,NA,NA,NA,NA,NA,NA,NA,NA
45639,2004,31,Other,Male,9,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45640,2004,75,White,Male,12,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
45641,2004,25,White,Female,17,Not Str Republican,NA,0,0,0,0,0,0,0
45642,2004,59,White,Female,19,Strong Democrat,NA,0,1,1,1,1,1,1
45643,2004,21,White,Female,12,Independent,NA,NA,NA,NA,NA,NA,NA,NA
45644,2004,55,White,Female,6,Independent,NA,0,0,0,0,0,0,0
45645,2004,28,Black,Female,16,Independent,NA,1,1,0,1,1,1,1
45646,2004,57,White,Female,11,Not Str Democrat,NA,NA,NA,NA,NA,NA,NA,NA
